species,latitude,longitude,year,month,day,size_class,total,location,sst_year_met,sst_month_met,sst_mean_annual,sst_month_noaa,year_of_protection,rls_mpa,MPA
Kyphosus bigibbus,-31.53,159.06,2010,2,14,15,10,-32_159,21.72306474049886,25.04777717590332,22.036905469780876,25.60339229447501,NA,NA,0
Kyphosus bigibbus,-31.53,159.06,2010,2,14,20,4,-32_159,21.72306474049886,25.04777717590332,22.036905469780876,25.60339229447501,NA,NA,0
Kyphosus bigibbus,-31.53,159.06,2010,2,14,25,3,-32_159,21.72306474049886,25.04777717590332,22.036905469780876,25.60339229447501,NA,NA,0
Kyphosus bigibbus,-31.53,159.06,2010,2,14,12.5,6,-32_159,21.72306474049886,25.04777717590332,22.036905469780876,25.60339229447501,NA,NA,0
Kyphosus bigibbus,-31.53,159.06,2010,2,14,15,4,-32_159,21.72306474049886,25.04777717590332,22.036905469780876,25.60339229447501,NA,NA,0
Kyphosus bigibbus,-31.53,159.06,2010,2,14,25,2,-32_159,21.72306474049886,25.04777717590332,22.036905469780876,25.60339229447501,NA,NA,0
Kyphosus bigibbus,-31.53,159.06,2010,2,14,30,4,-32_159,21.72306474049886,25.04777717590332,22.036905469780876,25.60339229447501,NA,NA,0
Kyphosus bigibbus,-31.53,159.06,2010,2,14,35,8,-32_159,21.72306474049886,25.04777717590332,22.036905469780876,25.60339229447501,NA,NA,0
Kyphosus bigibbus,-31.51,159.07,2010,2,12,20,30,-32_159,21.72306474049886,25.04777717590332,22.036905469780876,25.60339229447501,2004,Lord Howe Island Marine Park,0
Kyphosus bigibbus,-31.51,159.07,2010,2,12,30,100,-32_159,21.72306474049886,25.04777717590332,22.036905469780876,25.60339229447501,2004,Lord Howe Island Marine Park,0
Kyphosus bigibbus,-31.51,159.07,2010,2,12,30,1,-32_159,21.72306474049886,25.04777717590332,22.036905469780876,25.60339229447501,2004,Lord Howe Island Marine Park,0
Kyphosus bigibbus,-31.51,159.07,2010,2,12,30,4,-32_159,21.72306474049886,25.04777717590332,22.036905469780876,25.60339229447501,2004,Lord Howe Island Marine Park,0
Kyphosus bigibbus,-31.52,159.08,2010,2,18,15,3,-32_159,21.72306474049886,25.04777717590332,22.036905469780876,25.60339229447501,NA,NA,0
Kyphosus bigibbus,-31.52,159.08,2010,2,18,35,20,-32_159,21.72306474049886,25.04777717590332,22.036905469780876,25.60339229447501,NA,NA,0
Kyphosus bigibbus,-31.52,159.08,2010,2,18,40,21,-32_159,21.72306474049886,25.04777717590332,22.036905469780876,25.60339229447501,NA,NA,0
Kyphosus bigibbus,-31.52,159.08,2010,2,18,50,30,-32_159,21.72306474049886,25.04777717590332,22.036905469780876,25.60339229447501,NA,NA,0
Kyphosus bigibbus,-31.52,159.08,2010,2,18,62.5,1,-32_159,21.72306474049886,25.04777717590332,22.036905469780876,25.60339229447501,NA,NA,0
Kyphosus bigibbus,-31.52,159.05,2010,2,14,40,1,-32_159,21.72306474049886,25.04777717590332,22.036905469780876,25.60339229447501,2004,Lord Howe Island Marine Park,0
Kyphosus bigibbus,-31.53,159.05,2010,2,8,25,2,-32_159,21.72306474049886,25.04777717590332,22.036905469780876,25.60339229447501,NA,NA,0
Kyphosus bigibbus,-31.53,159.05,2010,2,8,30,8,-32_159,21.72306474049886,25.04777717590332,22.036905469780876,25.60339229447501,NA,NA,0
Kyphosus bigibbus,-31.53,159.05,2010,2,8,25,1,-32_159,21.72306474049886,25.04777717590332,22.036905469780876,25.60339229447501,NA,NA,0
Kyphosus bigibbus,-31.53,159.05,2010,2,8,30,6,-32_159,21.72306474049886,25.04777717590332,22.036905469780876,25.60339229447501,NA,NA,0
Kyphosus bigibbus,-31.79,159.28,2010,2,11,30,4,-32_159,21.72306474049886,25.04777717590332,22.036905469780876,25.60339229447501,2004,Lord Howe Island Marine Park,0
Kyphosus bigibbus,-31.51,159.04,2010,2,12,10,1,-32_159,21.72306474049886,25.04777717590332,22.036905469780876,25.60339229447501,NA,NA,0
Kyphosus bigibbus,-31.55,159.06,2010,2,19,25,5,-32_159,21.72306474049886,25.04777717590332,22.036905469780876,25.60339229447501,2004,Lord Howe Island Marine Park,0
Kyphosus bigibbus,-31.55,159.06,2010,2,19,30,10,-32_159,21.72306474049886,25.04777717590332,22.036905469780876,25.60339229447501,2004,Lord Howe Island Marine Park,0
Kyphosus bigibbus,-31.55,159.06,2010,2,19,30,2,-32_159,21.72306474049886,25.04777717590332,22.036905469780876,25.60339229447501,2004,Lord Howe Island Marine Park,0
Kyphosus bigibbus,-31.55,159.06,2010,2,19,25,1,-32_159,21.72306474049886,25.04777717590332,22.036905469780876,25.60339229447501,2004,Lord Howe Island Marine Park,0
Kyphosus bigibbus,-31.54,159.07,2010,2,7,30,2,-32_159,21.72306474049886,25.04777717590332,22.036905469780876,25.60339229447501,2004,Lord Howe Island Marine Park,0
Kyphosus bigibbus,-31.54,159.07,2010,2,7,35,3,-32_159,21.72306474049886,25.04777717590332,22.036905469780876,25.60339229447501,2004,Lord Howe Island Marine Park,0
Kyphosus bigibbus,-31.54,159.07,2010,2,7,35,1,-32_159,21.72306474049886,25.04777717590332,22.036905469780876,25.60339229447501,2004,Lord Howe Island Marine Park,0
Kyphosus bigibbus,-31.54,159.07,2010,2,7,40,3,-32_159,21.72306474049886,25.04777717590332,22.036905469780876,25.60339229447501,2004,Lord Howe Island Marine Park,0
Kyphosus bigibbus,-31.54,159.07,2010,2,7,20,5,-32_159,21.72306474049886,25.04777717590332,22.036905469780876,25.60339229447501,2004,Lord Howe Island Marine Park,0
Kyphosus bigibbus,-31.54,159.07,2010,2,7,25,5,-32_159,21.72306474049886,25.04777717590332,22.036905469780876,25.60339229447501,2004,Lord Howe Island Marine Park,0
Kyphosus bigibbus,-31.54,159.07,2010,2,7,40,2,-32_159,21.72306474049886,25.04777717590332,22.036905469780876,25.60339229447501,2004,Lord Howe Island Marine Park,0
Kyphosus bigibbus,-31.54,159.07,2010,2,7,50,1,-32_159,21.72306474049886,25.04777717590332,22.036905469780876,25.60339229447501,2004,Lord Howe Island Marine Park,0
Kyphosus bigibbus,-31.54,159.07,2010,2,7,62.5,1,-32_159,21.72306474049886,25.04777717590332,22.036905469780876,25.60339229447501,2004,Lord Howe Island Marine Park,0
