species,latitude,longitude,year,month,day,size_class,total,location,sst_year_met,sst_month_met,sst_mean_annual,sst_month_noaa,year_of_protection,rls_mpa,MPA
Ostorhinchus flavus,-31.57,159.07,2009,2,4,10,4,-32_159,21.176898956298828,24.173982620239254,21.653498089423376,25.09160658291408,NA,NA,0
Ostorhinchus flavus,-31.57,159.07,2009,2,4,5,1,-32_159,21.176898956298828,24.173982620239254,21.653498089423376,25.09160658291408,NA,NA,0
Ostorhinchus flavus,-31.55,159.06,2009,1,31,10,5,-32_159,21.176898956298828,23.308124542236328,21.653498089423376,23.340644621079967,2004,Lord Howe Island Marine Park,0
Ostorhinchus flavus,-31.55,159.06,2009,1,31,12.5,5,-32_159,21.176898956298828,23.308124542236328,21.653498089423376,23.340644621079967,2004,Lord Howe Island Marine Park,0
Ostorhinchus flavus,-31.53,159.05,2009,2,8,12.5,5,-32_159,21.176898956298828,24.173982620239254,21.653498089423376,25.09160658291408,NA,NA,0
Ostorhinchus flavus,-31.53,159.05,2009,2,8,12.5,2,-32_159,21.176898956298828,24.173982620239254,21.653498089423376,25.09160658291408,NA,NA,0
Ostorhinchus flavus,-31.53,159.05,2009,2,8,12.5,1,-32_159,21.176898956298828,24.173982620239254,21.653498089423376,25.09160658291408,NA,NA,0
Ostorhinchus flavus,-31.53,159.05,2009,2,8,10,17,-32_159,21.176898956298828,24.173982620239254,21.653498089423376,25.09160658291408,NA,NA,0
Ostorhinchus flavus,-31.53,159.05,2009,2,8,7.5,9,-32_159,21.176898956298828,24.173982620239254,21.653498089423376,25.09160658291408,NA,NA,0
Ostorhinchus flavus,-31.53,159.05,2009,2,8,10,60,-32_159,21.176898956298828,24.173982620239254,21.653498089423376,25.09160658291408,NA,NA,0
Ostorhinchus flavus,-31.52,159.08,2010,2,18,7.5,2,-32_159,21.72306474049886,25.04777717590332,22.036905469780876,25.60339229447501,NA,NA,0
Ostorhinchus flavus,-31.52,159.08,2010,2,18,10,2,-32_159,21.72306474049886,25.04777717590332,22.036905469780876,25.60339229447501,NA,NA,0
Ostorhinchus flavus,-31.52,159.08,2010,2,18,12.5,40,-32_159,21.72306474049886,25.04777717590332,22.036905469780876,25.60339229447501,NA,NA,0
Ostorhinchus flavus,-31.52,159.08,2010,2,18,7.5,2,-32_159,21.72306474049886,25.04777717590332,22.036905469780876,25.60339229447501,NA,NA,0
Ostorhinchus flavus,-31.52,159.08,2010,2,18,10,3,-32_159,21.72306474049886,25.04777717590332,22.036905469780876,25.60339229447501,NA,NA,0
Ostorhinchus flavus,-31.57,159.07,2009,2,4,2.5,10,-32_159,21.176898956298828,24.173982620239254,21.653498089423376,25.09160658291408,NA,NA,0
Ostorhinchus flavus,-31.57,159.07,2009,2,4,7.5,2,-32_159,21.176898956298828,24.173982620239254,21.653498089423376,25.09160658291408,NA,NA,0
Ostorhinchus flavus,-31.57,159.07,2009,2,4,12.5,2,-32_159,21.176898956298828,24.173982620239254,21.653498089423376,25.09160658291408,NA,NA,0
Ostorhinchus flavus,-31.57,159.07,2010,2,8,10,4,-32_159,21.72306474049886,25.04777717590332,22.036905469780876,25.60339229447501,NA,NA,0
Ostorhinchus flavus,-31.52,159.05,2010,2,14,12.5,2,-32_159,21.72306474049886,25.04777717590332,22.036905469780876,25.60339229447501,2004,Lord Howe Island Marine Park,0
Ostorhinchus flavus,-31.53,159.05,2009,2,8,7.5,5,-32_159,21.176898956298828,24.173982620239254,21.653498089423376,25.09160658291408,NA,NA,0
Ostorhinchus flavus,-31.53,159.05,2009,2,8,7.5,70,-32_159,21.176898956298828,24.173982620239254,21.653498089423376,25.09160658291408,NA,NA,0
Ostorhinchus flavus,-31.53,159.05,2009,2,8,10,27,-32_159,21.176898956298828,24.173982620239254,21.653498089423376,25.09160658291408,NA,NA,0
Ostorhinchus flavus,-31.53,159.05,2009,2,8,10,11,-32_159,21.176898956298828,24.173982620239254,21.653498089423376,25.09160658291408,NA,NA,0
