box_id,year,month,sst_mean_monthly
-34_151,2006,11,19.695082839330038
-34_151,2006,12,21.521451227126583
-34_151,2007,1,22.889193058013916
-34_151,2007,2,23.19491015161787
-34_151,2007,3,23.17733818484891
-34_151,2007,4,23.049416128794352
-34_151,2007,5,21.605080143097908
-34_151,2007,6,19.446249516805015
-34_151,2007,7,17.529918993673018
-34_151,2007,8,17.53927380038846
-34_151,2007,9,18.59608294169108
-34_151,2007,10,19.23774145495507
-34_151,2007,11,20.309166145324706
-34_151,2007,12,21.186209278721964
-34_151,2008,1,23.250241371893114
-34_151,2008,2,23.074137391715215
-34_151,2008,3,22.170160801179946
-34_151,2008,4,20.49833288192749
-34_151,2008,5,19.97153183721727
-34_151,2008,6,19.622666184107462
-34_151,2008,7,18.21064478351224
-34_151,2008,8,16.012822251166067
-34_151,2008,9,16.977666346232095
-34_151,2008,10,19.329918892152847
-34_151,2008,11,20.70608285268148
-34_151,2008,12,20.647177034808742
-34_151,2009,1,21.26628992634435
-34_151,2009,2,22.70071373667036
-34_151,2009,3,23.29459628751201
-34_151,2009,4,21.768666203816732
-34_151,2009,5,21.80475756429857
-34_151,2009,6,20.48599953651428
-34_151,2009,7,18.446128676014563
-34_151,2009,8,17.557902828339607
-34_151,2009,9,17.885749578475952
-34_151,2009,10,19.43693499411306
-34_151,2009,11,20.840582942962648
-34_151,2009,12,21.474918842315674
-34_151,2010,1,23.042902700362667
-34_151,2010,2,24.04741014753069
-34_151,2010,3,23.474354236356675
-34_151,2010,4,22.82108276685079
-34_151,2010,5,23.088709185200354
-34_151,2010,6,19.84416626294454
-34_151,2010,7,18.484596298586936
-34_151,2010,8,17.72201576540547
-34_151,2010,9,17.49741635322571
-34_151,2010,10,18.906209222732052
-34_151,2010,11,19.89116622606913
-34_151,2010,12,20.462257631363407
-34_151,2011,1,23.480080266152658
-34_151,2011,2,23.719463808195933
-34_151,2011,3,23.384273667489328
-34_151,2011,4,23.225999498367308
-34_151,2011,5,21.05967693944131
-34_151,2011,6,19.922999556859335
-34_151,2011,7,19.888225370837795
-34_151,2011,8,18.39991897152316
-34_151,2011,9,17.833416191736855
-34_151,2011,10,19.207499565616732
-34_151,2011,11,19.886332845687868
-34_151,2011,12,20.14959644502209
-34_151,2012,1,23.1254027581984
-34_151,2012,2,23.232240775535846
-34_151,2012,3,22.015080236619518
-34_151,2012,4,23.099582799275716
-34_151,2012,5,21.34137052105319
-34_151,2012,6,19.286416228612264
-34_151,2012,7,18.526773714250133
-34_151,2012,8,17.924031857521303
-34_151,2012,9,17.705416266123454
-34_151,2012,10,18.310322069352672
-34_151,2012,11,19.51991621653239
-34_151,2012,12,20.54354792256509
-34_151,2013,1,21.972822081658148
-34_151,2013,2,23.478392345564707
-34_151,2013,3,23.889112364861273
-34_151,2013,4,22.840749518076578
-34_151,2013,5,21.92435439940422
-34_151,2013,6,19.250082969665527
-34_151,2013,7,18.571289877737723
-34_151,2013,8,17.96032227239301
-34_151,2013,9,20.118666219711304
-34_151,2013,10,20.542822130264774
-34_151,2013,11,20.42133288383484
-34_151,2013,12,21.686693083855413
-34_151,2014,1,22.367660722424908
-34_151,2014,2,22.27812455381666
-34_151,2014,3,23.464354268966183
-34_151,2014,4,23.608249568939208
-34_151,2014,5,22.462257585217877
-34_151,2014,6,20.124249537785847
-34_151,2014,7,17.825806017844908
-34_151,2014,8,17.516128663093813
-34_151,2014,9,18.300666284561157
-34_151,2014,10,19.56854792564146
-34_151,2014,11,20.388916126887004
-34_151,2014,12,21.52741898259809
-34_151,2015,1,23.013144646921464
-34_151,2015,2,24.12374940940312
-34_151,2015,3,23.37540268128918
-34_151,2015,4,21.261166270573934
-34_151,2015,5,21.248225258242698
-34_151,2015,6,20.38041623433431
-34_151,2015,7,18.661128567111106
-34_151,2015,8,18.77612853819324
-34_151,2015,9,19.78533294995626
-34_151,2015,10,20.89298334429341
-34_151,2015,11,21.15599954922994
-34_151,2015,12,21.24806413342876
-34_151,2016,1,23.70637043060795
-34_151,2016,2,24.464482373204724
-34_151,2016,3,25.09911226457165
-34_151,2016,4,22.445332845052082
-34_151,2016,5,21.413709194429458
-34_151,2016,6,21.395416196187337
-34_151,2016,7,19.81201567188386
-34_151,2016,8,19.41435437048635
-34_151,2016,9,19.136499627431235
-34_151,2016,10,20.50774146664527
-34_151,2016,11,20.641666158040366
-34_151,2016,12,21.74467683607532
-34_151,2017,1,23.083870549355783
-34_151,2017,2,24.949731605393545
-34_151,2017,3,24.16338659101917
-34_151,2017,4,23.191832796732584
-34_151,2017,5,21.21362853819324
-34_151,2017,6,20.20258288383484
-34_151,2017,7,19.825886680233864
-34_151,2017,8,18.89758022369877
-34_151,2017,9,18.621666304270427
-34_151,2017,10,19.654273740706905
-34_151,2017,11,21.24808290799459
-34_151,2017,12,21.794757581526234
-34_151,2018,1,22.634515623892508
-34_151,2018,2,23.79857087135315
-34_151,2018,3,24.080563960536832
-34_151,2018,4,22.58066619237264
-34_151,2018,5,19.887015758022184
-34_151,2018,6,19.426582940419515
-34_151,2018,7,18.00314469491282
-34_151,2018,8,16.457257701504616
-34_151,2018,9,17.20374959309896
-34_151,2018,10,19.07830601353799
-34_151,2018,11,20.239166259765625
-34_151,2018,12,21.186934963349373
-34_151,2019,1,22.60951562081614
-34_151,2019,2,24.19624936580658
-34_151,2019,3,24.512580087107995
-34_151,2019,4,22.164249579111736
-34_151,2019,5,22.68975757783459
-34_151,2019,6,20.846666240692137
-34_151,2019,7,19.199596266592703
-34_151,2019,8,18.643386687001875
-34_151,2019,9,18.095666281382243
-34_151,2019,10,19.358386716535016
-34_151,2019,11,19.948749542236328
-34_151,2019,12,21.066209285489975
-34_151,2020,1,22.70733819469329
-34_151,2020,2,23.131033930285223
-34_151,2020,3,22.503789732533118
-34_151,2020,4,21.824249521891275
-34_151,2020,5,20.579031882747525
-34_151,2020,6,19.131832981109618
-34_151,2020,7,18.03080604922387
-34_151,2020,8,17.518628689550585
-34_151,2020,9,17.877499516805013
-34_151,2020,10,19.150402853565833
-34_151,2020,11,20.015332873662313
-34_151,2020,12,21.38145117605886
-34_151,2021,1,23.095644627847978
-34_151,2021,2,22.818303057125636
-34_151,2021,3,24.65338659286499
-34_151,2021,4,22.6909161567688
-34_151,2021,5,20.580080170785227
-34_151,2021,6,19.74383284250895
-34_151,2021,7,19.06661252052553
-34_151,2021,8,18.2529835085715
-34_151,2021,9,18.491416295369465
-34_151,2021,10,19.537338287599624
-34_151,2021,11,19.789916245142617
-34_151,2021,12,22.682096265977428
-34_151,2022,1,23.798467174653084
-34_151,2022,2,25.408392242022924
-34_151,2022,3,24.38169305555282
-34_151,2022,4,23.226666116714476
-34_151,2022,5,22.905321982599073
-34_151,2022,6,20.275499534606933
-34_151,2022,7,19.205725485278712
-34_151,2022,8,18.05991901889924
-34_151,2022,9,18.06091634432475
-34_151,2022,10,19.24911246761199
-34_151,2022,11,19.584666156768797
-34_151,2022,12,20.366854375408543
-34_151,2023,1,23.655241335591963
-34_151,2023,2,24.29107085296086
-34_151,2023,3,23.9985478308893
-34_151,2023,4,22.736249494552613
-34_151,2023,5,20.932418884769564
-34_151,2023,6,18.87183299064636
-34_151,2023,7,18.465806084294474
-34_151,2023,8,18.28927384653399
-34_151,2023,9,18.620332940419516
-34_151,2023,10,19.84193508086666
-34_151,2023,11,20.960416173934938
-34_151,2023,12,22.514596246903942
-34_151,2024,1,23.663547854269705
-34_151,2024,2,24.41137876181767
-34_151,2024,3,23.91661245592179
-34_151,2024,4,22.475582774480184
-34_151,2024,5,21.2797575612222
-34_151,2024,6,19.720666313171385
-34_151,2024,7,17.647177034808742
-34_151,2024,8,17.974273789313532
-34_151,2024,9,19.25108281771342
-34_151,2024,10,19.62677372655561
-34_151,2024,11,21.002666187286376
-34_151,2024,12,22.1318543341852
-34_151,2025,1,22.956047811815814
-34_151,2025,2,24.045178072793142
-34_151,2025,3,23.964112343326693
-34_151,2025,4,23.954416195551556
-34_151,2025,5,21.031289900502852
-34_151,2025,6,19.09166630109151
-34_151,2025,7,17.90798347227035
-34_151,2025,8,19.414434986729777
-34_151,2025,9,19.800166257222493
-34_151,2025,10,20.420725314847886
-34_151,2025,11,20.562666273117067
-34_151,2025,12,21.978225308079875
-35_151,1992,1,21.24526833975187
-35_151,1992,2,21.93505701525458
-35_151,1992,3,22.89494573941795
-35_151,1992,4,21.09155512915717
-35_151,1992,5,20.158064032113682
-35_151,1992,6,20.027666261461047
-35_151,1992,7,17.926988827284948
-35_151,1992,8,16.849139387889576
-35_151,1992,9,16.920888646443686
-35_151,1992,10,18.209354359616515
-35_151,1992,11,19.14377738104926
-35_151,1992,12,20.112042580881425
-35_151,1993,1,21.56849416097005
-35_151,1993,2,21.99190430414109
-35_151,1993,3,21.53182747543499
-35_151,1993,4,20.593555132548016
-35_151,1993,5,19.266343680761192
-35_151,1993,6,17.639110713534887
-35_151,1993,7,16.542150148781396
-35_151,1993,8,15.723010350299138
-35_151,1993,9,16.603888490464954
-35_151,1993,10,17.49419314886934
-35_151,1993,11,18.563666280110677
-35_151,1993,12,20.56892421681394
-35_151,1994,1,22.792150107763145
-35_151,1994,2,22.47547574270339
-35_151,1994,3,21.959461827431955
-35_151,1994,4,20.677666176689996
-35_151,1994,5,18.60526845788443
-35_151,1994,6,17.479777399698893
-35_151,1994,7,17.257633968066145
-35_151,1994,8,17.12042970554803
-35_151,1994,9,16.96833299001058
-35_151,1994,10,17.243332903872254
-35_151,1994,11,18.343666330973306
-35_151,1994,12,20.623332977294922
-35_151,1995,1,21.418494091239026
-35_151,1995,2,21.660356498899915
-35_151,1995,3,22.61817156883978
-35_151,1995,4,20.345110617743597
-35_151,1995,5,19.872042584162887
-35_151,1995,6,17.380666308932835
-35_151,1995,7,15.609461989454044
-35_151,1995,8,16.097418928659092
-35_151,1995,9,15.330221907297771
-35_151,1995,10,16.614838374558314
-35_151,1995,11,19.353999540540908
-35_151,1995,12,19.021182357624014
-35_151,1996,1,22.25784900624265
-35_151,1996,2,22.027125939555553
-35_151,1996,3,21.99989191691081
-35_151,1996,4,21.808999591403538
-35_151,1996,5,20.803547869446458
-35_151,1996,6,20.351888381110296
-35_151,1996,7,18.333763061031217
-35_151,1996,8,16.34118253441267
-35_151,1996,9,16.19622187084622
-35_151,1996,10,16.719461964022727
-35_151,1996,11,17.722555096944173
-35_151,1996,12,19.41430046737835
-35_151,1997,1,21.470321962910315
-35_151,1997,2,22.55011860529582
-35_151,1997,3,22.598601556593373
-35_151,1997,4,21.694443893432616
-35_151,1997,5,20.837741503151513
-35_151,1997,6,18.780777359008788
-35_151,1997,7,18.642580360494634
-35_151,1997,8,18.878816871232885
-35_151,1997,9,17.46888847351074
-35_151,1997,10,17.423010426182902
-35_151,1997,11,19.710332849290637
-35_151,1997,12,21.886881305325417
-35_151,1998,1,22.73268763224284
-35_151,1998,2,24.25154704139346
-35_151,1998,3,23.42956934693039
-35_151,1998,4,22.97677733103434
-35_151,1998,5,20.43978444991573
-35_151,1998,6,19.803555128309462
-35_151,1998,7,18.515805993028867
-35_151,1998,8,19.222365163987682
-35_151,1998,9,20.573110622829862
-35_151,1998,10,19.5651608538884
-35_151,1998,11,19.31888851589627
-35_151,1998,12,23.16580593970514
-35_151,1999,1,23.387956414171445
-35_151,1999,2,23.44773751213437
-35_151,1999,3,23.577633847472487
-35_151,1999,4,21.99422172970242
-35_151,1999,5,20.370322135186964
-35_151,1999,6,18.85066621568468
-35_151,1999,7,17.591182339575983
-35_151,1999,8,18.012150159446144
-35_151,1999,9,17.54333296881782
-35_151,1999,10,18.487526432160408
-35_151,1999,11,19.188888528611926
-35_151,1999,12,21.439354394071845
-35_151,2000,1,21.690107037944177
-35_151,2000,2,22.766896149207806
-35_151,2000,3,21.964193036479333
-35_151,2000,4,22.525332768758137
-35_151,2000,5,19.893870569044545
-35_151,2000,6,17.73899964226617
-35_151,2000,7,18.02591358718052
-35_151,2000,8,18.139569538895802
-35_151,2000,9,17.791221872965494
-35_151,2000,10,18.911504930065522
-35_151,2000,11,20.001332897610133
-35_151,2000,12,23.26171996003838
-35_151,2001,1,23.294838279806157
-35_151,2001,2,23.54988045919509
-35_151,2001,3,23.649031772408435
-35_151,2001,4,21.975666194491914
-35_151,2001,5,20.341827495123752
-35_151,2001,6,19.70966623094347
-35_151,2001,7,19.87053717336347
-35_151,2001,8,19.493547952303324
-35_151,2001,9,19.12188835144043
-35_151,2001,10,18.735375906831475
-35_151,2001,11,19.599444029066298
-35_151,2001,12,21.75462310544906
-35_151,2002,1,23.08462309068249
-35_151,2002,2,22.164880343845912
-35_151,2002,3,22.93215009217621
-35_151,2002,4,21.085332849290637
-35_151,2002,5,19.6783867497598
-35_151,2002,6,17.694332991706002
-35_151,2002,7,16.83666630201442
-35_151,2002,8,17.455698608070293
-35_151,2002,9,17.28533295525445
-35_151,2002,10,17.42010707239951
-35_151,2002,11,19.927555084228516
-35_151,2002,12,21.385590932702506
-35_151,2003,1,23.43795645108787
-35_151,2003,2,22.81988039470854
-35_151,2003,3,22.57032201623404
-35_151,2003,4,22.253555001152886
-35_151,2003,5,20.705698526033792
-35_151,2003,6,19.00377739800347
-35_151,2003,7,17.298601745277324
-35_151,2003,8,17.385160938385994
-35_151,2003,9,17.055888515048558
-35_151,2003,10,17.621397408105995
-35_151,2003,11,19.14688841501872
-35_151,2003,12,21.42010703138126
-35_151,2004,1,22.06182740324287
-35_151,2004,2,22.7889650279078
-35_151,2004,3,22.44258015130156
-35_151,2004,4,21.724555100335014
-35_151,2004,5,20.739031760923325
-35_151,2004,6,18.180110698276096
-35_151,2004,7,16.2156985703335
-35_151,2004,8,17.739892098211474
-35_151,2004,9,18.38488852183024
-35_151,2004,10,18.575160918697232
-35_151,2004,11,18.924666108025445
-35_151,2004,12,20.66602099839077
-35_151,2005,1,22.169891993204754
-35_151,2005,2,23.007618586222332
-35_151,2005,3,22.37258004629484
-35_151,2005,4,22.42111061943902
-35_151,2005,5,19.87042966452978
-35_151,2005,6,19.044221750895183
-35_151,2005,7,18.198494326683782
-35_151,2005,8,17.39215007905037
-35_151,2005,9,18.365444140964083
-35_151,2005,10,19.22967693369876
-35_151,2005,11,20.881555112202964
-35_151,2005,12,20.82956947818879
-35_151,2006,1,22.668924188101162
-35_151,2006,2,23.8551184790475
-35_151,2006,3,22.980752206617787
-35_151,2006,4,22.571221796671548
-35_151,2006,5,20.09741885687715
-35_151,2006,6,19.248444069756403
-35_151,2006,7,18.67408565808368
-35_151,2006,8,18.32645127081102
-35_151,2006,9,18.715110609266493
-35_151,2006,10,19.055698579357518
-35_151,2006,11,18.978110631306965
-35_151,2006,12,20.65085979174542
-35_151,2007,1,22.235375804285848
-35_151,2007,2,23.865356649671284
-35_151,2007,3,23.352042454545217
-35_151,2007,4,22.456999418470595
-35_151,2007,5,21.13795655773532
-35_151,2007,6,18.785777388678657
-35_151,2007,7,17.142795306380076
-35_151,2007,8,16.816988914243638
-35_151,2007,9,17.93633304172092
-35_151,2007,10,18.863870600218416
-35_151,2007,11,19.72766619788276
-35_151,2007,12,21.45838665705855
-35_151,2008,1,22.899891925114456
-35_151,2008,2,22.67701089793238
-35_151,2008,3,22.040429658787225
-35_151,2008,4,20.069777297973634
-35_151,2008,5,18.734945789460212
-35_151,2008,6,18.877443970574273
-35_151,2008,7,17.589999598841512
-35_151,2008,8,15.718924409599714
-35_151,2008,9,16.133110682169598
-35_151,2008,10,18.292150169290522
-35_151,2008,11,19.660777303907608
-35_151,2008,12,20.179999587356402
-35_151,2009,1,20.639354295628046
-35_151,2009,2,22.10952331906273
-35_151,2009,3,22.214193036479333
-35_151,2009,4,21.350221655103894
-35_151,2009,5,21.40569834555349
-35_151,2009,6,19.980332798428005
-35_151,2009,7,18.305913597024897
-35_151,2009,8,17.282365142658193
-35_151,2009,9,16.7156662940979
-35_151,2009,10,19.017203915503718
-35_151,2009,11,20.682777235243055
-35_151,2009,12,20.89946203334357
-35_151,2010,1,21.94795641335108
-35_151,2010,2,23.829047180357435
-35_151,2010,3,23.292150046235772
-35_151,2010,4,21.911110581292046
-35_151,2010,5,22.964408013128466
-35_151,2010,6,19.307443979051378
-35_151,2010,7,18.447526419034567
-35_151,2010,8,17.829569498697918
-35_151,2010,9,16.992221938239204
-35_151,2010,10,18.387096364011047
-35_151,2010,11,19.680999565124512
-35_151,2010,12,20.62279522803522
-35_151,2011,1,22.727526326333322
-35_151,2011,2,23.720832688467844
-35_151,2011,3,22.99440804348197
-35_151,2011,4,23.11599941253662
-35_151,2011,5,19.619676938620948
-35_151,2011,6,18.427777396308052
-35_151,2011,7,18.998816808064777
-35_151,2011,8,18.187741494947865
-35_151,2011,9,17.674110666910806
-35_151,2011,10,18.51913942316527
-35_151,2011,11,19.674110560946993
-35_151,2011,12,19.66967697553737
-35_151,2012,1,22.390214571388817
-35_151,2012,2,22.470689181623786
-35_151,2012,3,21.077741499870054
-35_151,2012,4,21.639332877265083
-35_151,2012,5,20.654300669188142
-35_151,2012,6,18.46999954647488
-35_151,2012,7,17.461182419971752
-35_151,2012,8,16.49774161718225
-35_151,2012,9,17.019777403937447
-35_151,2012,10,17.842365223874328
-35_151,2012,11,19.117444038391113
-35_151,2012,12,20.093978020452685
-35_151,2013,1,21.509461884857505
-35_151,2013,2,23.024404298691522
-35_151,2013,3,24.292472552227718
-35_151,2013,4,22.522332763671876
-35_151,2013,5,21.06397803111743
-35_151,2013,6,19.0969995074802
-35_151,2013,7,18.196021110780777
-35_151,2013,8,17.80193503184985
-35_151,2013,9,19.108332930670844
-35_151,2013,10,20.455268429171653
-35_151,2013,11,20.02999954223633
-35_151,2013,12,21.455375896987096
-35_151,2014,1,22.303117875129946
-35_151,2014,2,22.770713874271937
-35_151,2014,3,23.69720374896962
-35_151,2014,4,23.960332743326823
-35_151,2014,5,22.221182259180214
-35_151,2014,6,19.87644403245714
-35_151,2014,7,17.60946189716298
-35_151,2014,8,16.74193505317934
-35_151,2014,9,17.55933288998074
-35_151,2014,10,18.998709237703714
-35_151,2014,11,20.056777233547635
-35_151,2014,12,21.13623604723202
-35_151,2015,1,22.743655420118763
-35_151,2015,2,23.783332870120095
-35_151,2015,3,23.097741383378224
-35_151,2015,4,21.465999518500436
-35_151,2015,5,20.371182390438612
-35_151,2015,6,20.192554982503257
-35_151,2015,7,17.02494595640449
-35_151,2015,8,17.376021087810557
-35_151,2015,9,19.835888332790798
-35_151,2015,10,20.68494583458029
-35_151,2015,11,20.49033285776774
-35_151,2015,12,21.58387040579191
-35_151,2016,1,22.696451084588162
-35_151,2016,2,24.017355885998956
-35_151,2016,3,24.756773671796246
-35_151,2016,4,22.28422171274821
-35_151,2016,5,21.462365099178847
-35_151,2016,6,21.10499956342909
-35_151,2016,7,19.508386550411103
-35_151,2016,8,19.52655864018266
-35_151,2016,9,18.318555280897353
-35_151,2016,10,19.568709219655684
-35_151,2016,11,20.253221808539497
-35_151,2016,12,21.791612481558197
-35_151,2017,1,22.839784437610255
-35_151,2017,2,24.51726141430083
-35_151,2017,3,23.85311774797337
-35_151,2017,4,23.125888294643826
-35_151,2017,5,20.21591354698263
-35_151,2017,6,19.235221905178495
-35_151,2017,7,19.524838129679363
-35_151,2017,8,18.38322543072444
-35_151,2017,9,17.804221958584254
-35_151,2017,10,18.251719977266045
-35_151,2017,11,20.54699944390191
-35_151,2017,12,22.182687718381164
-35_151,2018,1,22.412580120948054
-35_151,2018,2,23.252737499418714
-35_151,2018,3,23.317203706310643
-35_151,2018,4,21.451999579535592
-35_151,2018,5,19.236558729602443
-35_151,2018,6,18.515666241115994
-35_151,2018,7,17.572580255487914
-35_151,2018,8,16.006666286017307
-35_151,2018,9,15.971332995096843
-35_151,2018,10,17.929461899624076
-35_151,2018,11,19.87466623518202
-35_151,2018,12,21.300644720754317
-35_151,2019,1,22.323225308490056
-35_151,2019,2,23.979047048659552
-35_151,2019,3,24.08860159433016
-35_151,2019,4,21.662110625372993
-35_151,2019,5,22.105375905190744
-35_151,2019,6,20.27999958462185
-35_151,2019,7,18.357096436203168
-35_151,2019,8,18.41365543488533
-35_151,2019,9,17.760221883985732
-35_151,2019,10,19.12021460584415
-35_151,2019,11,19.6997773276435
-35_151,2019,12,20.6730103441464
-35_151,2020,1,23.077633908999864
-35_151,2020,2,22.708620137181775
-35_151,2020,3,22.802150029008107
-35_151,2020,4,21.16788847181532
-35_151,2020,5,20.0670963205317
-35_151,2020,6,18.982555135091147
-35_151,2020,7,18.47172015200379
-35_151,2020,8,16.89763408578852
-35_151,2020,9,17.30911068386502
-35_151,2020,10,18.2881715425881
-35_151,2020,11,19.552444012959796
-35_151,2020,12,21.25215007412818
-35_151,2021,1,23.179891914449712
-35_151,2021,2,22.644404343196324
-35_151,2021,3,23.38010701825542
-35_151,2021,4,22.41377730899387
-35_151,2021,5,20.568709240164807
-35_151,2021,6,19.119555028279624
-35_151,2021,7,17.843978174271122
-35_151,2021,8,17.4738706568236
-35_151,2021,9,17.73333305782742
-35_151,2021,10,19.317311440744707
-35_151,2021,11,18.568555111355252
-35_151,2021,12,21.52225754850654
-35_151,2022,1,23.02698871653567
-35_151,2022,2,24.821308976127987
-35_151,2022,3,24.007203748149255
-35_151,2022,4,22.656443956163194
-35_151,2022,5,22.821182250976563
-35_151,2022,6,20.162555016411677
-35_151,2022,7,19.250967292375464
-35_151,2022,8,17.7848382765247
-35_151,2022,9,18.019110616048177
-35_151,2022,10,19.026236031645087
-35_151,2022,11,19.059444024827744
-35_151,2022,12,19.58042969242219
-35_151,2023,1,23.114623203072497
-35_151,2023,2,24.498689901261102
-35_151,2023,3,24.165483351676695
-35_151,2023,4,22.74777734544542
-35_151,2023,5,20.776451295421968
-35_151,2023,6,18.751888465881347
-35_151,2023,7,18.129677044448034
-35_151,2023,8,18.441505103982905
-35_151,2023,9,18.399666213989256
-35_151,2023,10,19.626558611469886
-35_151,2023,11,20.896110577053495
-35_151,2023,12,22.561934850549186
-35_151,2024,1,22.98053712742303
-35_151,2024,2,23.786896102729884
-35_151,2024,3,23.621074840586672
-35_151,2024,4,21.362110667758518
-35_151,2024,5,21.262580153762652
-35_151,2024,6,19.543110593159994
-35_151,2024,7,17.856451137091526
-35_151,2024,8,17.492150152883223
-35_151,2024,9,18.450999577840168
-35_151,2024,10,19.104515670448222
-35_151,2024,11,20.38133296966553
-35_151,2024,12,21.958709101523123
-35_151,2025,1,22.806451038647722
-35_151,2025,2,23.54559464681716
-35_151,2025,3,23.425160705402334
-35_151,2025,4,23.898777304755317
-35_151,2025,5,21.209461888959332
-35_151,2025,6,19.31244396633572
-35_151,2025,7,17.246343756234776
-35_151,2025,8,18.993655502155264
-35_151,2025,9,19.72877720726861
-35_151,2025,10,19.750752336235458
-35_151,2025,11,19.692221789889864
-35_151,2025,12,21.42408557604718
-36_150,1992,1,20.357902762710406
-36_150,1992,2,21.533103076890967
-36_150,1992,3,22.104246785563806
-36_150,1992,4,20.194221782684327
-36_150,1992,5,19.941236096043742
-36_150,1992,6,18.995221763186983
-36_150,1992,7,17.446128691396407
-36_150,1992,8,15.79096741830149
-36_150,1992,9,15.623444096247356
-36_150,1992,10,17.074408264570337
-36_150,1992,11,18.79644398159451
-36_150,1992,12,19.3411286774502
-36_150,1993,1,20.852795231726862
-36_150,1993,2,21.821130446025304
-36_150,1993,3,20.980107010051768
-36_150,1993,4,20.606443966759574
-36_150,1993,5,19.18376301180932
-36_150,1993,6,17.6321107228597
-36_150,1993,7,16.57521475515058
-36_150,1993,8,15.687795326273928
-36_150,1993,9,15.546333021587795
-36_150,1993,10,16.503816830214635
-36_150,1993,11,17.452499675750733
-36_150,1993,12,19.90919307995868
-36_150,1994,1,21.16456937277189
-36_150,1994,2,21.894523348127095
-36_150,1994,3,21.217311356657294
-36_150,1994,4,19.996443949805364
-36_150,1994,5,18.78317158196562
-36_150,1994,6,17.336444086498684
-36_150,1994,7,15.919838377224503
-36_150,1994,8,16.455375984150876
-36_150,1994,9,16.109110673268635
-36_150,1994,10,16.621881372185165
-36_150,1994,11,17.8309996287028
-36_150,1994,12,19.860107103983562
-36_150,1995,1,20.934730693858157
-36_150,1995,2,21.23410667691912
-36_150,1995,3,22.04171988784626
-36_150,1995,4,20.230943965911866
-36_150,1995,5,19.111236162083124
-36_150,1995,6,17.152999533547295
-36_150,1995,7,15.126182468988562
-36_150,1995,8,15.272580310862551
-36_150,1995,9,15.158166355556911
-36_150,1995,10,15.688279233953004
-36_150,1995,11,17.34311072031657
-36_150,1995,12,17.49118237854332
-36_150,1996,1,20.89376300893804
-36_150,1996,2,20.609482381535674
-36_150,1996,3,20.756074823359008
-36_150,1996,4,20.369277307722303
-36_150,1996,5,19.817418888051023
-36_150,1996,6,18.796721755133735
-36_150,1996,7,15.661720055405812
-36_150,1996,8,14.283924395038236
-36_150,1996,9,14.807221878899469
-36_150,1996,10,15.616128695908413
-36_150,1996,11,16.3877773920695
-36_150,1996,12,17.536128664529453
-36_150,1997,1,19.984031759282594
-36_150,1997,2,21.897082862399873
-36_150,1997,3,22.570644563244233
-36_150,1997,4,20.3979439523485
-36_150,1997,5,19.258494141281293
-36_150,1997,6,18.40766624874539
-36_150,1997,7,17.076773817821216
-36_150,1997,8,17.540160917466686
-36_150,1997,9,17.11394403245714
-36_150,1997,10,17.22881677073817
-36_150,1997,11,18.561777379777695
-36_150,1997,12,20.266236089891002
-36_150,1998,1,22.19322532735845
-36_150,1998,2,22.918451933633712
-36_150,1998,3,23.36026826468847
-36_150,1998,4,22.793110593159994
-36_150,1998,5,19.52768769828222
-36_150,1998,6,19.10299954944187
-36_150,1998,7,17.59381683923865
-36_150,1998,8,17.052365190239364
-36_150,1998,9,19.487110657162138
-36_150,1998,10,18.716881352086222
-36_150,1998,11,18.56133295694987
-36_150,1998,12,21.659999437229608
-36_150,1999,1,23.163709097011115
-36_150,1999,2,22.493987548918952
-36_150,1999,3,22.53688116996519
-36_150,1999,4,20.862777296702067
-36_150,1999,5,19.392203864230904
-36_150,1999,6,18.390332963731552
-36_150,1999,7,17.029354459495956
-36_150,1999,8,16.440322173539027
-36_150,1999,9,17.07038846545749
-36_150,1999,10,17.7720426846576
-36_150,1999,11,18.441832955678304
-36_150,1999,12,20.64887055017615
-36_150,2000,1,20.97897796220677
-36_150,2000,2,21.552873008552638
-36_150,2000,3,21.970967251767394
-36_150,2000,4,21.531777233547636
-36_150,2000,5,19.72688131434943
-36_150,2000,6,17.244388553831314
-36_150,2000,7,17.239139392811765
-36_150,2000,8,17.07403189648864
-36_150,2000,9,17.73961074617174
-36_150,2000,10,18.11209636606196
-36_150,2000,11,19.492999585469565
-36_150,2000,12,23.051397344117525
-36_150,2001,1,22.883655384022703
-36_150,2001,2,22.628570976711455
-36_150,2001,3,23.157472528437133
-36_150,2001,4,21.65655501683553
-36_150,2001,5,19.144569520027407
-36_150,2001,6,18.245388497246637
-36_150,2001,7,18.458225486099078
-36_150,2001,8,18.905214637838384
-36_150,2001,9,18.59938841925727
-36_150,2001,10,18.405859803640713
-36_150,2001,11,18.876499546898735
-36_150,2001,12,21.122096359088857
-36_150,2002,1,22.366881134689496
-36_150,2002,2,21.633809089660645
-36_150,2002,3,22.424945656971264
-36_150,2002,4,21.20027731789483
-36_150,2002,5,19.655322105653823
-36_150,2002,6,17.504166316986083
-36_150,2002,7,15.650322191176876
-36_150,2002,8,15.779945922154253
-36_150,2002,9,17.11699957317776
-36_150,2002,10,16.76548348703692
-36_150,2002,11,18.107332928975424
-36_150,2002,12,20.553064048931162
-36_150,2003,1,22.688494118311073
-36_150,2003,2,23.244939860843477
-36_150,2003,3,21.90091350514402
-36_150,2003,4,21.291610696580676
-36_150,2003,5,20.300805922477476
-36_150,2003,6,18.60966625213623
